Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.249-192.168.137.5-80-54639-17,192.168.137.5,54639,192.168.137.249,80,17,30/11/2021 03:10:16 AM,105116603,9950,1,318400.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,3029.321638181173,94.66630119316166,10564.482713567868,330991.33237567934,1.4980773E7,0.0,1.05114864E8,10565.36978590811,331007.9562036915,1.4980773E7,0.0,0,0,0,0,0,0,0,0,0,79600,8,94.65678794814174,0.009513245019913743,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.00321575721033,32.0,32.0,0,0,0,0,0,0,9950,318400,1,32,-1,-1,9950,0,5122561.0,6573181.609568725,1.4283709E7,3.0,1.3220177166666666E7,1411999.2397399393,1.4980773E7,1.133701E7,No Label
192.168.137.249-192.168.137.5-80-49678-17,192.168.137.5,49678,192.168.137.249,80,17,30/11/2021 03:10:16 AM,77274528,7892,1,252544.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,3268.554419381248,102.142325605664,9791.501267105927,296973.7015454548,1.4367762E7,0.0,7.7274527E7,9792.741984539372,296992.5001197788,1.4367762E7,0.0,0,0,0,0,0,0,0,0,0,63136,8,102.12938473076147,0.012940874902529329,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.00405422526289,32.0,32.0,0,0,0,0,0,0,7892,252544,1,32,-1,-1,7892,0,6195613.0,6760922.541737875,1.3752591E7,288836.0,1.29102065E7,1560212.9251698307,1.4367762E7,1.0989681E7,No Label
192.168.137.249-192.168.137.5-80-55078-17,192.168.137.5,55078,192.168.137.249,80,17,30/11/2021 03:10:16 AM,89959809,8660,1,277120.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,3080.8424682182235,96.27632713181949,10387.968706697477,321322.5870241149,1.4835119E7,0.0,8.9959809E7,10389.168379720535,321341.1234909409,1.4835119E7,0.0,0,0,0,0,0,0,0,0,0,69280,8,96.26521105663974,0.011116075179750547,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.00369472347304,32.0,32.0,0,0,0,0,0,0,8660,277120,1,32,-1,-1,8660,0,6054671.5,6865208.9179388415,1.3676329E7,44506.0,1.31468806E7,1728333.0285403042,1.4835119E7,1.1129165E7,No Label
192.168.137.249-192.168.137.5-80-53575-17,192.168.137.5,53575,192.168.137.249,80,17,30/11/2021 03:10:16 AM,78099851,8781,1,280992.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,3598.2655075743996,112.44579711169999,8894.186425236307,347291.38155933126,2.6351657E7,0.0,7.8099851E7,8895.199430523904,347311.14768860646,2.6351657E7,0.0,0,0,0,0,0,0,0,0,0,70248,8,112.43299298996102,0.012804121738977454,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.0036438168982,32.0,32.0,0,0,0,0,0,0,8781,280992,1,32,-1,-1,8781,0,7858972.0,6653984.372259,1.3576914E7,555413.0,1.7398189333333332E7,7843289.717560122,2.6351657E7,1.1740881E7,No Label
192.168.137.249-192.168.137.5-80-49905-17,192.168.137.5,49905,192.168.137.249,80,17,30/11/2021 03:10:16 AM,76423285,9095,1,291040.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,3808.682131368731,119.02131660527284,8402.780098955473,348629.4592843969,2.6676478E7,0.0,7.6423285E7,8403.704090609173,348648.61783146835,2.6676478E7,0.0,0,0,0,0,0,0,0,0,0,72760,8,119.0082315880559,0.013085017216938527,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.003518029903255,32.0,32.0,0,0,0,0,0,0,9095,291040,1,32,-1,-1,9095,0,7357174.333333334,6427877.719855157,1.1898138E7,2172.0,1.7992384333333332E7,7533940.808411779,2.6676478E7,1.3202954E7,No Label
192.168.137.249-192.168.137.5-80-50459-17,192.168.137.5,50459,192.168.137.249,80,17,30/11/2021 03:10:05 AM,116558565,8802,1,281664.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,2416.776493430577,75.52426541970553,13242.281867757329,432330.10017560184,2.8417059E7,0.0,1.16558564E8,13243.786387910457,432354.6406440988,2.8417059E7,0.0,0,0,0,0,0,0,0,0,0,70416,8,75.51568604160492,0.008579378100614056,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.00363512438941,32.0,32.0,0,0,0,0,0,0,8802,281664,1,32,-1,-1,8802,0,2904829.857142857,3954906.847506922,1.0038115E7,93269.0,1.3746112714285715E7,7104332.974114428,2.8417059E7,5337760.0,No Label
192.168.137.249-192.168.137.5-80-52366-17,192.168.137.5,52366,192.168.137.249,80,17,30/11/2021 03:10:16 AM,76433480,9281,1,296992.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,3886.0457485384677,121.43892964182712,8235.47893545954,270275.345890874,1.4135438E7,0.0,7.6433457E7,8236.363900862043,270289.8958698483,1.4135438E7,0.0,0,0,0,0,0,0,0,0,0,74248,8,121.42584636994154,0.013083271885566378,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.0034475328593,32.0,32.0,0,0,0,0,0,0,9281,296992,1,32,-1,-1,9281,0,6234909.25,7196779.09416888,1.4558026E7,26422.0,1.275133925E7,1580836.991013384,1.4135438E7,1.0990873E7,No Label
192.168.137.249-192.168.137.5-80-63692-17,192.168.137.5,63692,192.168.137.249,80,17,30/11/2021 03:10:16 AM,105051484,5910,1,189120.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,1800.5647592755568,56.26764872736115,17775.20879864637,503558.7299246701,2.7102072E7,0.0,1.05051484E8,17778.21695718396,503601.2916985385,2.7102072E7,0.0,0,0,0,0,0,0,0,0,0,47280,8,56.258129585299336,0.00951914206181038,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.00541363559466,32.0,32.0,0,0,0,0,0,0,5910,189120,1,32,-1,-1,5910,0,6171131.5,5953453.598725673,1.2457072E7,775194.0,1.60733914E7,6595810.130492751,2.7102072E7,1.0957227E7,No Label
192.168.137.249-192.168.137.5-80-51929-17,192.168.137.5,51929,192.168.137.249,80,17,30/11/2021 03:10:17 AM,77043941,10285,1,329120.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,4272.263278951423,133.50822746723196,7490.9033543995965,270744.5980388486,1.4951915E7,0.0,7.704394E7,7491.631660832357,270757.75231311546,1.4951915E7,0.0,0,0,0,0,0,0,0,0,0,82280,8,133.49524786121728,0.0129796060147027,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.00311102469376,32.0,32.0,0,0,0,0,0,0,10285,329120,1,32,-1,-1,10285,0,3021966.0,3740010.8115316327,9266163.0,4051.0,1.19605044E7,2860081.9548867475,1.4951915E7,7522852.0,No Label
192.168.137.249-192.168.137.5-80-56133-17,192.168.137.5,56133,192.168.137.249,80,17,30/11/2021 03:10:16 AM,89973129,8121,1,259872.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,2888.6846871803245,90.27139647438514,11079.070188400445,332492.08720874967,1.4875391E7,0.0,8.9973119E7,11080.433374384247,332512.5400554121,1.4875391E7,0.0,0,0,0,0,0,0,0,0,0,64968,8,90.26028204487586,0.011114429509281598,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.00393991627678,32.0,32.0,0,0,0,0,0,0,8121,259872,1,32,-1,-1,8121,0,6131805.75,7248440.08470261,1.4464621E7,1.0,1.30792268E7,1829566.8105675182,1.4875391E7,1.1114871E7,No Label
